,address,debug,description,name,function,lineno,title,type
224,3608,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 4053
",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",112,Multiple Calls,Information
225,3653,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 132: 0x4000000000000000000000000000000000000000000000000000000000000000
calldata_CubegoERC20_32 + 4: 0x10
retval_3163: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x1529502c00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",114,Exception state,Informational
226,3762,"calldata_CubegoERC20_32 + 132: 0x2
storage_calldata_CubegoERC20_32 + 132 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_CubegoERC20_4: 0x8a9d3c9dba3176ff88ed89cc9703cec7fa265a8b822e5d8e68ff79b0fab39563
calldata_CubegoERC20_32 + 4: 0x1
calldata_CubegoERC20_32 + 164: 0xacd23f11bbbe7e9f1648a012c47b2c34026f9b6313af5deaf68041ddf4891637
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
retval_3163: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x1529502c00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",116,Integer Overflow ,Warning
227,3791,"calldata_CubegoERC20_32 + 132: 0x2
storage_1 + 3 + 3*calldata_CubegoERC20_32 + 132: 0x8a9d3c9dba3176ff88ed89cc9703cec7fa265a8b822e5d8e68ff79b0fab39563
calldata_CubegoERC20_32 + 4: 0x1
calldata_CubegoERC20_32 + 36: 0xacd23f11bbbe7e9f1648a012c47b2c34026f9b6313af5deaf68041ddf4891637
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
retval_3163: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x1529502c00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",118,Integer Overflow ,Warning
228,4053,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",120,Message call to external contract,Warning
229,4199,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 4: 0x10
calldata_CubegoERC20_32 + 196: 0x4000000000000000000000000000000000000000000000000000000000000000
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
retval_3163: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x1529502c00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 132: 0x0
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",124,Exception state,Informational
230,4207,"storage_calldata_CubegoERC20_32 + 196 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_CubegoERC20_4: 0x8a9d3c9dba3176ff88ed89cc9703cec7fa265a8b822e5d8e68ff79b0fab39563
calldata_CubegoERC20_32 + 4: 0x1
calldata_CubegoERC20_32 + 196: 0x2
calldata_CubegoERC20_32 + 228: 0xacd23f11bbbe7e9f1648a012c47b2c34026f9b6313af5deaf68041ddf4891637
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
retval_3163: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x1529502c00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 132: 0x0
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",124,Integer Overflow ,Warning
231,4236,"storage_1 + 3 + 3*calldata_CubegoERC20_32 + 132: 0x8a9d3c9dba3176ff88ed89cc9703cec7fa265a8b822e5d8e68ff79b0fab39563
calldata_CubegoERC20_32 + 4: 0x1
calldata_CubegoERC20_32 + 196: 0x2
calldata_CubegoERC20_32 + 36: 0xacd23f11bbbe7e9f1648a012c47b2c34026f9b6313af5deaf68041ddf4891637
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
retval_3163: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_0 + 3 + 3*calldata_CubegoERC20_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x1529502c00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 132: 0x0
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",127,Integer Overflow ,Warning
232,4498,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Cubego-10.,"buyMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",131,Message call to external contract,Warning
233,4564,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 4: 0x20
calldata_CubegoERC20_0: 0x1c80ab8500000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,_function_0x1c80ab85,71,Exception state,Informational
234,4844,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 4: 0x4000000000000000000000000000000000000000000000000000000000000000
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",139,Exception state,Informational
235,4852,"storage_calldata_CubegoERC20_32 + 4 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_CubegoERC20_4: 0x8ff8000000000000000000a30f2cdbbec42311cbd80000000000000000000000
calldata_CubegoERC20_32 + 4: 0x2
calldata_CubegoERC20_32 + 36: 0x72080000000000000000009d07575820c9c085c024000000000000000003ffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",139,Integer Overflow ,Warning
236,5132,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",140,Message call to external contract,Warning
237,5132,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 6317
Call at address: 5922
Call at address: 5527
",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",140,Multiple Calls,Information
238,5239,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 4: 0x10
calldata_CubegoERC20_32 + 68: 0x4000000000000000000000000000000000000000000000000000000000000000
retval_5132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",143,Exception state,Informational
239,5247,"calldata_CubegoERC20_32 + 100: 0xacd23f11bbbe7e9f1648a012c47b2c34026f9b6313af5deaf68041ddf4891637
calldata_CubegoERC20_32 + 4: 0x1
calldata_CubegoERC20_32 + 68: 0x2
storage_calldata_CubegoERC20_32 + 68 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_CubegoERC20_4: 0x8a9d3c9dba3176ff88ed89cc9703cec7fa265a8b822e5d8e68ff79b0fab39563
retval_5132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",143,Integer Overflow ,Warning
240,5527,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",144,Message call to external contract,Warning
241,5527,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 6317
Call at address: 5922
",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",144,Multiple Calls,Information
242,5634,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 132: 0x4000000000000000000000000000000000000000000000000000000000000000
calldata_CubegoERC20_32 + 4: 0x10
retval_5132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",147,Exception state,Informational
243,5642,"calldata_CubegoERC20_32 + 132: 0x2
storage_calldata_CubegoERC20_32 + 132 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_CubegoERC20_4: 0x8a9d3c9dba3176ff88ed89cc9703cec7fa265a8b822e5d8e68ff79b0fab39563
calldata_CubegoERC20_32 + 4: 0x1
calldata_CubegoERC20_32 + 164: 0xacd23f11bbbe7e9f1648a012c47b2c34026f9b6313af5deaf68041ddf4891637
retval_5132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",147,Integer Overflow ,Warning
244,5922,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",148,Message call to external contract,Warning
245,5922,,"Multiple sends exist in one transaction, try to isolate each external call into its own transaction. As external calls can fail accidentally or deliberately.
Consecutive calls: 
Call at address: 6317
",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",148,Multiple Calls,Information
246,6029,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 4: 0x10
calldata_CubegoERC20_32 + 196: 0x4000000000000000000000000000000000000000000000000000000000000000
retval_5132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 132: 0x0
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",153,Exception state,Informational
247,6037,"storage_calldata_CubegoERC20_32 + 196 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_CubegoERC20_4: 0x8a9d3c9dba3176ff88ed89cc9703cec7fa265a8b822e5d8e68ff79b0fab39563
calldata_CubegoERC20_32 + 4: 0x1
calldata_CubegoERC20_32 + 196: 0x2
calldata_CubegoERC20_32 + 228: 0xacd23f11bbbe7e9f1648a012c47b2c34026f9b6313af5deaf68041ddf4891637
retval_5132: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
extcodesize: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x35f6bfb700000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
calldata_CubegoERC20_32 + 132: 0x0
calldata_CubegoERC20_32 + 68: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",153,Integer Overflow ,Warning
248,6317,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Cubego-10.,"addMaterials(address,uint256,uint256,uint256,uint256,uint256,uint256,uint256,uint256)",153,Message call to external contract,Warning
249,6551,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 4: 0x20
calldata_CubegoERC20_0: 0x4cc6cf1a00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"getMyMaterialsByIds(address,uint256,uint256,uint256,uint256)",200,Exception state,Informational
250,6629,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 36: 0x20
calldata_CubegoERC20_32 + 4: 0x1f
calldata_CubegoERC20_0: 0x4cc6cf1a00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"getMyMaterialsByIds(address,uint256,uint256,uint256,uint256)",200,Exception state,Informational
251,6707,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 68: 0x20
calldata_CubegoERC20_32 + 36: 0x1f
calldata_CubegoERC20_32 + 4: 0x1f
calldata_CubegoERC20_0: 0x4cc6cf1a00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"getMyMaterialsByIds(address,uint256,uint256,uint256,uint256)",200,Exception state,Informational
252,6785,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 100: 0x20
calldata_CubegoERC20_32 + 68: 0x1f
calldata_CubegoERC20_32 + 36: 0x1f
calldata_CubegoERC20_32 + 4: 0x1f
calldata_CubegoERC20_0: 0x4cc6cf1a00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"getMyMaterialsByIds(address,uint256,uint256,uint256,uint256)",200,Exception state,Informational
253,7088,"The exception is triggered under the following conditions:

calldata_CubegoERC20_32 + 4: 0x20
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x60a7a67e00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,"mineMaterial(address,uint256,uint256)",79,Exception state,Informational
254,7096,"storage_calldata_CubegoERC20_32 + 4 +
keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_CubegoERC20_4: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
calldata_CubegoERC20_32 + 36: 0x57f25cd000000000000000000000000000000000000000000000000000000000
calldata_CubegoERC20_32 + 4: 0x1f
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x60a7a67e00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `mineMaterial(address,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"mineMaterial(address,uint256,uint256)",79,Integer Overflow ,Warning
255,7135,"storage_1 + 3 + 3*calldata_CubegoERC20_32 + 4: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
calldata_CubegoERC20_32 + 36: 0x57f25cd000000000000000000000000000000000000000000000000000000000
calldata_CubegoERC20_32 + 4: 0x1f
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xff00
storage_0: 0x0
caller: 0xffffffffffffffffffffffffffffffffffffffff
calldata_CubegoERC20_0: 0x60a7a67e00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `mineMaterial(address,uint256,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Cubego-10.,"mineMaterial(address,uint256,uint256)",81,Integer Overflow ,Warning
256,7397,,"This contract executes a message call to an address provided as a function argument. Generally, it is not recommended to call user-supplied addresses using Solidity's call() construct. Note that attackers might leverage reentrancy attacks to exploit race conditions or manipulate this contract's state.",Cubego-10.,"mineMaterial(address,uint256,uint256)",84,Message call to external contract,Warning
257,7397,,"A possible transaction order independence vulnerability exists in function mineMaterial(address,uint256,uint256). The value or direction of the call statement is determined from a tainted storage location",Cubego-10.,"mineMaterial(address,uint256,uint256)",84,Transaction order dependence,Warning
258,7758,"The exception is triggered under the following conditions:

calldata_CubegoERC20_4: 0x20
calldata_CubegoERC20_0: 0x7a8e852600000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,_function_0x7a8e8526,69,Exception state,Informational
259,7843,"The exception is triggered under the following conditions:

calldata_CubegoERC20_4: 0x20
calldata_CubegoERC20_0: 0x7dedd7eb00000000000000000000000000000000000000000000000000000000
calldatasize_CubegoERC20: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Cubego-10.,getMaterialData(uint256),188,Exception state,Informational
