,address,debug,description,name,function,lineno,title,type
107,9862,"The exception is triggered under the following conditions:

calldata_OraclizeResolverI_4: 0x0
storage_5: 0x0
calldata_OraclizeResolverI_0: 0x5556603600000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",0xgame-4.,getGamePool(uint256),571,Exception state,Informational
108,10193,"The exception is triggered under the following conditions:

calldata_OraclizeResolverI_4: 0x0
storage_5: 0x0
storage_0: 0x0
caller: 0x0
calldata_OraclizeResolverI_0: 0x6bbbec8500000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",0xgame-4.,"updateGameMeta(uint256,string,string)",603,Exception state,Informational
109,11637,"The exception is triggered under the following conditions:

calldata_OraclizeResolverI_4: 0x0
storage_5: 0x0
calldata_OraclizeResolverI_0: 0xa2f77bcc00000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",0xgame-4.,getGame(uint256),268,Exception state,Informational
110,17686,"The exception is triggered under the following conditions:

calldata_OraclizeResolverI_4: 0x0
storage_5: 0x0
calldata_OraclizeResolverI_0: 0x6ffcc71900000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",0xgame-4.,"bet(uint256,uint256)",158,Exception state,Informational
111,18184,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xfffffffffffffffffffffffffffffffffffbdefffffbfffffffeffffdffffffe
mem_0 +
224 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
mem_0 +
192 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0x1
storage_12 +
1546678032441257452667456735582814959992782782816731922691272282333561699760 +
23*calldata_OraclizeResolverI_cpy: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_cpy: 0x0
timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_5: 0x1
callvalue: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_0: 0xb3cd07000000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
mem_160 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
mem_128 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
","A possible integer overflow exists in the function `_function_0x0b3cd070`.
The addition or multiplication may result in a value higher than the maximum representable integer.",0xgame-4.,_function_0x0b3cd070,646,Integer Overflow ,Warning
112,18219,"storage_keccac_mem_0_+
192_+
32*
calldata_OraclizeResolverI_4_+_calldata_OraclizeResolverI_4: 0xfffffffffffffffffffffffffffffffffffbdefffffbfffffffeffffdffffffe
mem_0 +
224 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
mem_0 +
192 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0x1
storage_12 +
1546678032441257452667456735582814959992782782816731922691272282333561699760 +
23*calldata_OraclizeResolverI_cpy: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_cpy: 0x0
timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_5: 0x1
callvalue: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_0: 0xb3cd07000000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
mem_160 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
mem_128 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
","A possible integer overflow exists in the function `_function_0x0b3cd070`.
The addition or multiplication may result in a value higher than the maximum representable integer.",0xgame-4.,_function_0x0b3cd070,648,Integer Overflow ,Warning
113,18237,"storage_15 +
1546678032441257452667456735582814959992782782816731922691272282333561699760 +
23*calldata_OraclizeResolverI_cpy: 0xfffffffffffffffffffffffffffffffffffbdefffffbfffffffeffffdffffffe
mem_0 +
224 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
mem_0 +
192 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0x1
storage_12 +
1546678032441257452667456735582814959992782782816731922691272282333561699760 +
23*calldata_OraclizeResolverI_cpy: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_cpy: 0x0
timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_5: 0x1
callvalue: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_0: 0xb3cd07000000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
mem_160 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
mem_128 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
","A possible integer overflow exists in the function `_function_0x0b3cd070`.
The addition or multiplication may result in a value higher than the maximum representable integer.",0xgame-4.,_function_0x0b3cd070,649,Integer Overflow ,Warning
114,18255,"mem_0 +
224 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
mem_0 +
192 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0x1
storage_12 +
1546678032441257452667456735582814959992782782816731922691272282333561699760 +
23*calldata_OraclizeResolverI_cpy: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_16 +
1546678032441257452667456735582814959992782782816731922691272282333561699760 +
23*calldata_OraclizeResolverI_cpy: 0xfffffffffffffffffffffffffffffffffffbdefffffbfffffffeffffdffffffe
calldata_OraclizeResolverI_cpy: 0x0
timestamp: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_5: 0x1
callvalue: 0x7fff0000000000000000000040000000018318c00002c000000001000010042e
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_0: 0xb3cd07000000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
mem_160 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
mem_128 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
","A possible integer overflow exists in the function `_function_0x0b3cd070`.
The addition or multiplication may result in a value higher than the maximum representable integer.",0xgame-4.,_function_0x0b3cd070,651,Integer Overflow ,Warning
115,18621,"storage_0 +
keccac_mem_0_+
192_+
32*
calldata_OraclizeResolverI_4_+_calldata_OraclizeResolverI_4: 0xa463fbff460e9f784558816255f3f7b6c75daabcfa99fc5fb3bfcb3ff2b2fec1
mem_0 +
224 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0xc5e3fefc57b81fff965cfd7d9405e720c669aaa0c201005bca2c33bffcbafcfd
mem_0 +
192 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0x1
storage_12 +
1546678032441257452667456735582814959992782782816731922691272282333561699760 +
23*calldata_OraclizeResolverI_cpy: 0x9fd7dffffffffafffffefffcfabfd6ffefc67fcf63fffdbfddfdf7dffdbff7df
calldata_OraclizeResolverI_cpy: 0x0
timestamp: 0x9fd7dffffffffafffffefffcfabfd6ffefc67fcf63fffdbfddfdf7dffdbff7df
storage_5: 0x1
callvalue: 0xc5e3fefc57b81fff965cfd7d9405e720c669aaa0c201005bca2c33bffcbafcfd
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_OraclizeResolverI_0: 0xb3cd07000000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
mem_160 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
mem_128 +
32 +
32*
calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
","A possible integer overflow exists in the function `_function_0x0b3cd070`.
The addition or multiplication may result in a value higher than the maximum representable integer.",0xgame-4.,_function_0x0b3cd070,651,Integer Overflow ,Warning
116,19600,"calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0x8000000000000000000000000000000000000000000000000000000000000000
calldata_OraclizeResolverI_4: 0x0
storage_5: 0x1
storage_0: 0x0
caller: 0x0
calldata_OraclizeResolverI_0: 0x6bbbec8500000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `updateGameMeta(uint256,string,string)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",0xgame-4.,"updateGameMeta(uint256,string,string)",10,Integer Overflow ,Warning
117,19614,"calldata_OraclizeResolverI_4 + calldata_OraclizeResolverI_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe0
calldata_OraclizeResolverI_4: 0x0
storage_5: 0x1
storage_0: 0x0
caller: 0x0
calldata_OraclizeResolverI_0: 0x6bbbec8500000000000000000000000000000000000000000000000000000000
calldatasize_OraclizeResolverI: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `updateGameMeta(uint256,string,string)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",0xgame-4.,"updateGameMeta(uint256,string,string)",10,Integer Overflow ,Warning
118,712,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_2: 0x0
calldata_SafeWinner_0: 0x91ac96a900000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-2.,_function_0x91ac96a9,710,Exception state,Informational
119,1500,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_2: 0x0
storage_0: 0x0
caller: 0x0
calldata_SafeWinner_0: 0xf40e8d8b00000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-2.,retryWinner(uint256),747,Exception state,Informational
120,1820,,A possible transaction order independence vulnerability exists in function retryWinner(uint256). The value or direction of the call statement is determined from a tainted storage location,FairGrounds-2.,retryWinner(uint256),771,Transaction order dependence,Warning
121,1946,"The exception is triggered under the following conditions:

calldata_SafeWinner_4: 0x0
storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
UDiv(storage_29102676481673041902632991033461445430619272659676223336789171408008386403022_+
calldata_SafeWinner_4,
_____256): 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_3: 0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffe
balance_at_1461501637330902918203684832716283019655932542975 & 0: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_2: 0x1
storage_0: 0x0
caller: 0x0
calldata_SafeWinner_0: 0xf40e8d8b00000000000000000000000000000000000000000000000000000000
calldatasize_SafeWinner: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",FairGrounds-2.,retryWinner(uint256),22,Exception state,Informational
122,3553,,The return value of an external call is not checked. Note that execution continue even if the called contract throws.,SportCrypt-0.,"claim(uint256,uint8,bytes32,bytes32,uint8)",219,Unchecked CALL return value,Informational
123,3924,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x8000000000000000000000000000000000000000000000000000000000000000
calldata_SportCrypt_32 + 4: 0xff
storage_1 + keccac_calldata_SportCrypt_4: 0xff00
calldata_SportCrypt_0: 0x641bbdfe00000000000000000000000000000000000000000000000000000000
calldatasize_SportCrypt: 0x4
callvalue: 0x0
","A possible integer underflow exists in the function `claim(uint256,uint8,bytes32,bytes32,uint8)`.
The subtraction may result in a value < 0.",SportCrypt-0.,"claim(uint256,uint8,bytes32,bytes32,uint8)",241,Integer Underflow,Warning
124,7653,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x8000000000000000000000000000000000000000000000000000000000000000
calldata_SportCrypt_32 + 4: 0xff
storage_1 + keccac_calldata_SportCrypt_4: 0xff00
calldata_SportCrypt_0: 0x641bbdfe00000000000000000000000000000000000000000000000000000000
calldatasize_SportCrypt: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",SportCrypt-0.,"claim(uint256,uint8,bytes32,bytes32,uint8)",283,Exception state,Informational
125,10403,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0x4404000441ffbfffa7ffffffff4fe9ff2927fd55470440013081fcd8dff07bf
calldata_SportCrypt_32 + 4: 0xf2
storage_1 + keccac_calldata_SportCrypt_4: 0xf200
calldata_SportCrypt_0: 0x641bbdfe00000000000000000000000000000000000000000000000000000000
calldatasize_SportCrypt: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",SportCrypt-0.,"claim(uint256,uint8,bytes32,bytes32,uint8)",521,Exception state,Informational
126,10606,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xb2c81e3be60b809eebca250ae5f3958de8241f3c0942692d3cecd1fd00743211
callvalue: 0x93931c13e507cbbcbf74d9eee4fb920eeaef84aa5110428da2eddb017d5ebcdd
calldata_SportCrypt_0: 0xd0e30db000000000000000000000000000000000000000000000000000000000
calldatasize_SportCrypt: 0x4
","A possible integer overflow exists in the function `deposit()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",SportCrypt-0.,deposit(),527,Integer Overflow ,Warning
127,10631,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
caller: 0xc63a21246c99b000ea0030728005ea6909080a424a47ca48059be3c0ff803205
callvalue: 0xd2bd697b67b8b7eebcef8ebaf405ca6a0b728a06c347eda3d5dbebfeffbdb977
calldata_SportCrypt_0: 0xd0e30db000000000000000000000000000000000000000000000000000000000
calldatasize_SportCrypt: 0x4
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",SportCrypt-0.,deposit(),527,Exception state,Informational
128,4085,"storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_StandardToken_4: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
calldata_StandardToken_32 + 4: 0x57f25cd000000000000000000000000000000000000000000000000000000000
calldata_StandardToken_0: 0xd73dd62300000000000000000000000000000000000000000000000000000000
calldatasize_StandardToken: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `increaseApproval(address,uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",QIULOT-1.,"increaseApproval(address,uint256)",103,Integer Overflow ,Warning
129,4098,"The exception is triggered under the following conditions:

storage_keccac_1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
1461501637330902918203684832716283019655932542975_&
calldata_StandardToken_4: 0x1
calldata_StandardToken_32 + 4: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_StandardToken_0: 0xd73dd62300000000000000000000000000000000000000000000000000000000
calldatasize_StandardToken: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",QIULOT-1.,"increaseApproval(address,uint256)",103,Exception state,Informational
130,143,"The exception is triggered under the following conditions:

calldata_Random32BigInteger_4: 0xa
calldata_Random32BigInteger_0: 0xca441b8500000000000000000000000000000000000000000000000000000000
calldatasize_Random32BigInteger: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",EthJackpot-0.,_function_0xca441b85,58,Exception state,Informational
131,86,,"Function fallback retrieves the transaction origin (tx.origin) using the ORIGIN opcode. Use msg.sender instead.
See also: https://solidity.readthedocs.io/en/develop/security-considerations.html#tx-origin",SoPoW-0.,fallback,76,Use of tx.origin,Warning
132,1228,"storage_2: 0x1d89
block_number: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc7c
retval_1131: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
origin: 0x0
caller: 0x0
calldatasize_Sopow: 0x3
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",SoPoW-0.,fallback,116,Integer Overflow ,Warning
133,2097,"storage_2: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffdae0
block_number: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffdae0
origin: 0x0
caller: 0x0
calldatasize_Sopow: 0x3
","A possible integer overflow exists in the function `fallback`.
The addition or multiplication may result in a value higher than the maximum representable integer.",SoPoW-0.,fallback,58,Integer Overflow ,Warning
134,434,"storage_8: 0x800000000000000000000000000000000000000000000000000000000000000
calldata_BREBuy_0: 0x1746bd1b00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getGameInfo()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ethroll-0.,getGameInfo(),91,Integer Overflow ,Warning
135,802,"The exception is triggered under the following conditions:

calldata_BREBuy_4: 0x0
storage_8: 0x0
calldata_BREBuy_0: 0xf96cf3400000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ethroll-0.,_function_0x0f96cf34,18,Exception state,Informational
136,980,"storage_8: 0x8421003f084001f4210815cf88407c00000000000000037c1d000e8d178001f
calldata_BREBuy_0: 0x1746bd1b00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getGameInfo()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ethroll-0.,getGameInfo(),95,Integer Overflow ,Warning
137,982,"storage_8: 0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffb
calldata_BREBuy_0: 0x1746bd1b00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getGameInfo()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ethroll-0.,getGameInfo(),95,Integer Overflow ,Warning
138,1119,"callvalue: 0x57f25cd000000000000000000000000000000000000000000000000000000000
storage_1: 0xa8795cd3fffffffffffffffffffffffffffffffffffffffffffffffffffffffe
calldata_BREBuy_0: 0x27b5db8a00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
storage_6: 0x57f25cd000000000000000000000000000000000000000000000000000000000
","A possible integer overflow exists in the function `addPlayer()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ethroll-0.,addPlayer(),84,Integer Overflow ,Warning
139,1135,"storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
calldata_BREBuy_0: 0x27b5db8a00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
storage_6: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `addPlayer()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ethroll-0.,addPlayer(),1,Integer Overflow ,Warning
140,1696,"calldata_BREBuy_32 + 4: 0x5420f860cbaa38a1a0b3b190441c5a362d821016921e61f0365c77d2d7e1804c
calldata_BREBuy_32 + 36: 0x0
storage_4: 0xff00
calldata_BREBuy_4: 0x0
storage_2: 0xffffffff00
storage_0: 0x0
caller: 0x0
calldata_BREBuy_0: 0x61dbfc3f00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
","A possible integer overflow exists in the function `changeConfig(uint32,uint256,uint8)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ethroll-0.,"changeConfig(uint32,uint256,uint8)",55,Integer Overflow ,Warning
141,1719,"calldata_BREBuy_32 + 4: 0x5420f860cbaa38a1a0b3b190441c5a362d821016921e61f0365c77d2d7e1804c
storage_3: 0xbd9b411065cb201033ba3ff81eb25466442e1772156ffa380f2c240d5511ffff
calldata_BREBuy_32 + 36: 0x0
storage_4: 0xff00
calldata_BREBuy_4: 0x0
storage_2: 0xffffffff00
storage_0: 0x0
caller: 0x0
calldata_BREBuy_0: 0x61dbfc3f00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
","A possible integer overflow exists in the function `changeConfig(uint32,uint256,uint8)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",ethroll-0.,"changeConfig(uint32,uint256,uint8)",59,Integer Overflow ,Warning
142,3461,"The exception is triggered under the following conditions:

storage_5: 0x0
calldata_BREBuy_0: 0x27b5db8a00000000000000000000000000000000000000000000000000000000
calldatasize_BREBuy: 0x4
storage_8: 0xffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff
storage_6: 0x0
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",ethroll-0.,addPlayer(),136,Exception state,Informational
143,1358,"storage_3: 0x800000000000000000000000000000000000000000000000000000000000000
calldata_MultiSigWallet_0: 0xa0e67e2b00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A possible integer overflow exists in the function `getOwners()`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Luck_Vegas-0.,getOwners(),352,Integer Overflow ,Warning
144,1522,"calldata_MultiSigWallet_4: 0xb894e3f8fc03bd6f006d0784632ad5021800000000000007ffbc098287ab0026
mem_128 + 32 + 32*storage_5: 0x41f062108000000000000000000003e01f082e8b04000070798bc51a841086f8
calldata_MultiSigWallet_32 + 4: 0x4102040800084406008900240000c00420000000000000080000101008002021
calldata_MultiSigWallet_0: 0xa8abe69a00000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
storage_5: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `getTransactionIds(uint256,uint256,bool,bool)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Luck_Vegas-0.,"getTransactionIds(uint256,uint256,bool,bool)",384,Integer Overflow ,Warning
145,1652,"mem_128 + 32 + 32*storage_3: 0x800000000000000000000000000000000000000000000000000000000000000
calldata_MultiSigWallet_0: 0xb5dc40c300000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
storage_3: 0x0
callvalue: 0x0
","A possible integer overflow exists in the function `getConfirmations(uint256)`.
The addition or multiplication may result in a value higher than the maximum representable integer.",Luck_Vegas-0.,getConfirmations(uint256),360,Integer Overflow ,Warning
146,2249,"The exception is triggered under the following conditions:

calldata_MultiSigWallet_4: 0x0
storage_3: 0x0
calldata_MultiSigWallet_0: 0x25e7c2700000000000000000000000000000000000000000000000000000000
calldatasize_MultiSigWallet: 0x4
callvalue: 0x0
","A reachable exception (opcode 0xfe) has been detected. This can be caused by type errors, division by zero, out-of-bounds array access, or assert violations. This is acceptable in most situations. Note however that `assert()` should only be used to check invariants. Use `require()` for regular input checking. ",Luck_Vegas-0.,_function_0x025e7c27,34,Exception state,Informational
